0.170445	7109.1	0.713287
0.170844	7110.13	0.714886
0.171243	7111.16	0.716484
0.171642	7112.19	0.718082
0.172042	7113.22	0.71968
0.172441	7114.25	0.721277
0.17284	7115.29	0.722874
0.173239	7116.32	0.72447
0.173638	7117.36	0.726065
0.174037	7118.4	0.727661
0.174437	7119.44	0.729255
0.174836	7120.49	0.73085
0.175235	7121.54	0.732444
0.175634	7122.58	0.734037
0.176033	7123.63	0.73563
0.176432	7124.69	0.737222
0.176832	7125.74	0.738814
0.177231	7126.8	0.740406
0.17763	7127.85	0.741997
0.178029	7128.91	0.743587
0.178428	7129.97	0.745177
0.178827	7131.04	0.746767
0.179227	7132.1	0.748356
0.179626	7133.17	0.749945
0.180025	7134.24	0.751533
0.180424	7135.31	0.75312
0.180823	7136.38	0.754708
0.181222	7137.45	0.756294
0.181622	7138.53	0.757881
0.182021	7139.61	0.759466
0.18242	7140.68	0.761052
0.182819	7141.77	0.762637
0.183218	7142.85	0.764221
0.183617	7143.93	0.765805
0.184017	7145.02	0.767388
0.184416	7146.11	0.768971
0.184815	7147.2	0.770553
0.185214	7148.29	0.772135
0.185613	7149.38	0.773717
0.186012	7150.48	0.775298
0.186412	7151.58	0.776878
0.186811	7152.67	0.778458
0.18721	7153.78	0.780038
0.187609	7154.88	0.781617
0.188008	7155.98	0.783195
0.188407	7157.09	0.784773
0.188807	7158.2	0.786351
0.189206	7159.3	0.787928
0.189605	7160.42	0.789505
0.190004	7161.53	0.791081
0.190403	7162.64	0.792656
0.190802	7163.76	0.794231
0.191202	7164.88	0.795806
0.191601	7166	0.79738
0.192	7167.12	0.798954
0.192399	7168.24	0.800527
0.192798	7169.37	0.802099
0.193197	7170.49	0.803672
0.193597	7171.62	0.805243
0.193996	7172.75	0.806814
0.194395	7173.88	0.808385
0.194794	7175.02	0.809955
0.195193	7176.15	0.811525
0.195592	7177.29	0.813094
0.195992	7178.43	0.814663
0.196391	7179.57	0.816231
0.19679	7180.71	0.817799
0.197189	7181.85	0.819366
0.197588	7183	0.820933
0.197987	7184.15	0.822499
0.198387	7185.3	0.824064
0.198786	7186.45	0.82563
0.199185	7187.6	0.827194
0.199584	7188.75	0.828758
0.199983	7189.91	0.830322
0.200382	7191.06	0.831885
0.200782	7192.22	0.833448
0.201181	7193.38	0.83501
0.20158	7194.54	0.836572
0.201979	7195.71	0.838133
0.202378	7196.87	0.839694
0.202777	7198.04	0.841254
0.203177	7199.21	0.842813
0.203576	7200.38	0.844373
0.203975	7201.55	0.845931
0.204374	7202.72	0.847489
0.204773	7203.9	0.849047
0.205172	7205.07	0.850604
0.205572	7206.25	0.852161
0.205971	7207.43	0.853717
0.20637	7208.61	0.855272
0.206769	7209.8	0.856827
0.207168	7210.98	0.858382
0.207567	7212.17	0.859936
0.207967	7213.35	0.86149
0.208366	7214.54	0.863043
0.208765	7215.73	0.864595
0.209164	7216.93	0.866147
0.209563	7218.12	0.867699
0.209962	7219.32	0.86925
0.210362	7220.51	0.8708
0.210761	7221.71	0.87235
0.21116	7222.91	0.873899
0.211559	7224.11	0.875448
0.211958	7225.32	0.876997
0.212358	7226.52	0.878545
0.212757	7227.73	0.880092
0.213156	7228.94	0.881639
0.213555	7230.15	0.883185
0.213954	7231.36	0.884731
0.214353	7232.57	0.886276
0.214753	7233.78	0.887821
0.215152	7235	0.889365
0.215551	7236.22	0.890909
0.21595	7237.44	0.892452
0.216349	7238.66	0.893995
0.216748	7239.88	0.895537
0.217148	7241.1	0.897079
0.217547	7242.33	0.89862
0.217946	7243.55	0.900161
0.218345	7244.78	0.901701
0.218744	7246.01	0.90324
0.219143	7247.24	0.904779
0.219543	7248.47	0.906318
0.219942	7249.71	0.907856
0.220341	7250.94	0.909393
0.22074	7252.18	0.91093
0.221139	7253.42	0.912467
0.221538	7254.66	0.914003
0.221938	7255.9	0.915538
0.222337	7257.14	0.917073
0.222736	7258.38	0.918607
0.223135	7259.63	0.920141
0.223534	7260.88	0.921674
0.223933	7262.12	0.923207
0.224333	7263.37	0.924739
0.224732	7264.63	0.926271
0.225131	7265.88	0.927802
0.22553	7267.13	0.929333
0.225929	7268.39	0.930863
0.226328	7269.64	0.932392
0.226728	7270.9	0.933921
0.227127	7272.16	0.93545
0.227526	7273.42	0.936978
0.227925	7274.69	0.938505
0.228324	7275.95	0.940032
0.228723	7277.22	0.941559
0.229123	7278.48	0.943085
0.229522	7279.75	0.94461
0.229921	7281.02	0.946135
0.23032	7282.29	0.947659
0.230719	7283.57	0.949183
0.231118	7284.84	0.950706
0.231518	7286.12	0.952229
0.231917	7287.39	0.953751
0.232316	7288.67	0.955272
0.232715	7289.95	0.956794
0.233114	7291.23	0.958314
0.233513	7292.51	0.959834
0.233913	7293.8	0.961354
0.234312	7295.08	0.962873
0.234711	7296.37	0.964391
0.23511	7297.65	0.965909
0.235509	7298.94	0.967426
0.235908	7300.23	0.968943
0.236308	7301.53	0.970459
0.236707	7302.82	0.971975
0.237106	7304.11	0.97349
0.237505	7305.41	0.975005
0.237904	7306.71	0.976519
0.238303	7308	0.978032
0.238703	7309.3	0.979546
0.239102	7310.6	0.981058
0.239501	7311.91	0.98257
0.2399	7313.21	0.984081
0.240299	7314.52	0.985592
0.240698	7315.82	0.987103
0.241098	7317.13	0.988612
0.241497	7318.44	0.990122
0.241896	7319.75	0.99163
0.242295	7321.06	0.993139
0.242694	7322.37	0.994646
0.243093	7323.69	0.996153
0.243493	7325	0.99766
0.243892	7326.32	0.999166
0.244291	7327.64	1.00067
0.24469	7328.96	1.00218
0.245089	7330.28	1.00368
0.245488	7331.6	1.00518
0.245888	7332.92	1.00669
0.246287	7334.24	1.00819
0.246686	7335.57	1.00969
0.247085	7336.9	1.01119
0.247484	7338.22	1.0127
0.247883	7339.55	1.0142
0.248283	7340.88	1.0157
0.248682	7342.22	1.0172
0.249081	7343.55	1.01869
0.24948	7344.88	1.02019
0.249879	7346.22	1.02169
0.250278	7347.56	1.02319
0.250678	7348.89	1.02469
0.251077	7350.23	1.02618
0.251476	7351.57	1.02768
0.251875	7352.91	1.02917
0.252274	7354.26	1.03067
0.252674	7355.6	1.03216
0.253073	7356.95	1.03365
0.253472	7358.29	1.03515
0.253871	7359.64	1.03664
0.25427	7360.99	1.03813
0.254669	7362.34	1.03962
0.255069	7363.69	1.04111
0.255468	7365.04	1.0426
0.255867	7366.39	1.04409
0.256266	7367.75	1.04558
0.256665	7369.1	1.04707
0.257064	7370.46	1.04856
0.257464	7371.82	1.05005
0.257863	7373.18	1.05153
0.258262	7374.54	1.05302
0.258661	7375.9	1.05451
0.25906	7377.26	1.05599
0.259459	7378.63	1.05748
0.259859	7379.99	1.05896
0.260258	7381.36	1.06044
0.260657	7382.72	1.06193
0.261056	7384.09	1.06341
0.261455	7385.46	1.06489
0.261854	7386.83	1.06637
0.262254	7388.2	1.06785
0.262653	7389.58	1.06933
0.263052	7390.95	1.07081
0.263451	7392.33	1.07229
0.26385	7393.7	1.07377
0.264249	7395.08	1.07525
0.264649	7396.46	1.07673
0.265048	7397.84	1.07821
0.265447	7399.22	1.07968
0.265846	7400.6	1.08116
0.266245	7401.98	1.08263
0.266644	7403.37	1.08411
0.267044	7404.75	1.08558
0.267443	7406.14	1.08706
0.267842	7407.52	1.08853
0.268241	7408.91	1.09
0.26864	7410.3	1.09147
0.269039	7411.69	1.09295
0.269439	7413.08	1.09442
0.269838	7414.48	1.09589
0.270237	7415.87	1.09736
0.270636	7417.26	1.09883
0.271035	7418.66	1.10029
0.271434	7420.06	1.10176
0.271834	7421.45	1.10323
0.272233	7422.85	1.1047
0.272632	7424.25	1.10616
0.273031	7425.65	1.10763
0.27343	7427.05	1.1091
0.273829	7428.46	1.11056
0.274229	7429.86	1.11203
0.274628	7431.27	1.11349
0.275027	7432.67	1.11495
0.275426	7434.08	1.11641
0.275825	7435.49	1.11788
0.276224	7436.89	1.11934
0.276624	7438.3	1.1208
0.277023	7439.71	1.12226
0.277422	7441.13	1.12372
0.277821	7442.54	1.12518
0.27822	7443.95	1.12664
0.278619	7445.37	1.1281
0.279019	7446.78	1.12955
0.279418	7448.2	1.13101
0.279817	7449.62	1.13247
0.280216	7451.04	1.13392
0.280615	7452.46	1.13538
0.281014	7453.88	1.13683
0.281414	7455.3	1.13829
0.281813	7456.72	1.13974
0.282212	7458.14	1.1412
0.282611	7459.57	1.14265
0.28301	7460.99	1.1441
0.283409	7462.42	1.14555
0.283809	7463.85	1.147
0.284208	7465.28	1.14845
0.284607	7466.7	1.1499
0.285006	7468.13	1.15135
0.285405	7469.57	1.1528
0.285804	7471	1.15425
0.286204	7472.43	1.1557
0.286603	7473.86	1.15715
0.287002	7475.3	1.15859
0.287401	7476.73	1.16004
0.2878	7478.17	1.16148
0.288199	7479.61	1.16293
0.288599	7481.05	1.16437
0.288998	7482.48	1.16582
0.289397	7483.92	1.16726
0.289796	7485.37	1.1687
0.290195	7486.81	1.17014
0.290594	7488.25	1.17159
0.290994	7489.69	1.17303
0.291393	7491.14	1.17447
0.291792	7492.58	1.17591
0.292191	7494.03	1.17735
0.29259	7495.48	1.17879
0.292989	7496.92	1.18022
0.293389	7498.37	1.18166
0.293788	7499.82	1.1831
0.294187	7501.27	1.18454
0.294586	7502.72	1.18597
0.294985	7504.18	1.18741
0.295385	7505.63	1.18884
0.295784	7507.08	1.19028
0.296183	7508.54	1.19171
0.296582	7509.99	1.19314
0.296981	7511.45	1.19458
0.29738	7512.91	1.19601
0.29778	7514.36	1.19744
0.298179	7515.82	1.19887
0.298578	7517.28	1.2003
0.298977	7518.74	1.20173
0.299376	7520.2	1.20316
0.299775	7521.67	1.20459
0.300175	7523.13	1.20602
0.300574	7524.59	1.20745
0.300973	7526.06	1.20887
0.301372	7527.52	1.2103
0.301771	7528.99	1.21173
0.30217	7530.45	1.21315
0.30257	7531.92	1.21458
0.302969	7533.39	1.216
0.303368	7534.86	1.21742
0.303767	7536.33	1.21885
0.304166	7537.8	1.22027
0.304565	7539.27	1.22169
0.304965	7540.74	1.22311
0.305364	7542.22	1.22454
0.305763	7543.69	1.22596
0.306162	7545.16	1.22738
0.306561	7546.64	1.22879
0.30696	7548.11	1.23021
0.30736	7549.59	1.23163
0.307759	7551.07	1.23305
0.308158	7552.55	1.23447
0.308557	7554.03	1.23588
0.308956	7555.51	1.2373
0.309355	7556.99	1.23872
0.309755	7558.47	1.24013
0.310154	7559.95	1.24154
0.310553	7561.43	1.24296
0.310952	7562.91	1.24437
0.311351	7564.4	1.24578
0.31175	7565.88	1.2472
0.31215	7567.37	1.24861
0.312549	7568.85	1.25002
0.312948	7570.34	1.25143
0.313347	7571.83	1.25284
0.313746	7573.32	1.25425
0.314145	7574.8	1.25566
0.314545	7576.29	1.25707
0.314944	7577.78	1.25847
0.315343	7579.27	1.25988
0.315742	7580.77	1.26129
0.316141	7582.26	1.26269
0.31654	7583.75	1.2641
0.31694	7585.24	1.2655
0.317339	7586.74	1.26691
0.317738	7588.23	1.26831
0.318137	7589.73	1.26972
0.318536	7591.22	1.27112
0.318935	7592.72	1.27252
0.319335	7594.22	1.27392
0.319734	7595.72	1.27532
0.320133	7597.22	1.27672
0.320532	7598.71	1.27812
0.320931	7600.21	1.27952
0.32133	7601.72	1.28092
0.32173	7603.22	1.28232
0.322129	7604.72	1.28372
0.322528	7606.22	1.28512
0.322927	7607.72	1.28651
0.323326	7609.23	1.28791
0.323725	7610.73	1.2893
0.324125	7612.24	1.2907
0.324524	7613.74	1.29209
0.324923	7615.25	1.29349
0.325322	7616.75	1.29488
0.325721	7618.26	1.29627
0.32612	7619.77	1.29767
0.32652	7621.28	1.29906
0.326919	7622.79	1.30045
0.327318	7624.3	1.30184
0.327717	7625.81	1.30323
0.328116	7627.32	1.30462
0.328515	7628.83	1.30601
0.328915	7630.34	1.3074
0.329314	7631.85	1.30879
0.329713	7633.37	1.31017
0.330112	7634.88	1.31156
0.330511	7636.39	1.31295
0.33091	7637.91	1.31433
0.33131	7639.42	1.31572
0.331709	7640.94	1.3171
0.332108	7642.46	1.31848
0.332507	7643.97	1.31987
0.332906	7645.49	1.32125
0.333305	7647.01	1.32263
0.333705	7648.53	1.32402
0.334104	7650.05	1.3254
0.334503	7651.57	1.32678
0.334902	7653.09	1.32816
0.335301	7654.61	1.32954
0.3357	7656.13	1.33092
0.3361	7657.65	1.33229
0.336499	7659.17	1.33367
0.336898	7660.69	1.33505
0.337297	7662.22	1.33643
0.337696	7663.74	1.3378
0.338096	7665.27	1.33918
0.338495	7666.79	1.34055
0.338894	7668.31	1.34193
0.339293	7669.84	1.3433
0.339692	7671.37	1.34468
0.340091	7672.89	1.34605
0.340491	7674.42	1.34742
0.34089	7675.95	1.34879
0.341289	7677.48	1.35017
0.341688	7679	1.35154
0.342087	7680.53	1.35291
0.342486	7682.06	1.35428
0.342886	7683.59	1.35565
0.343285	7685.12	1.35702
0.343684	7686.65	1.35838
0.344083	7688.18	1.35975
0.344482	7689.72	1.36112
0.344881	7691.25	1.36248
0.345281	7692.78	1.36385
0.34568	7694.31	1.36522
0.346079	7695.85	1.36658
0.346478	7697.38	1.36795
0.346877	7698.92	1.36931
0.347276	7700.45	1.37067
0.347676	7701.99	1.37203
0.348075	7703.52	1.3734
0.348474	7705.06	1.37476
0.348873	7706.59	1.37612
0.349272	7708.13	1.37748
0.349671	7709.67	1.37884
0.350071	7711.21	1.3802
0.35047	7712.74	1.38156
0.350869	7714.28	1.38292
0.351268	7715.82	1.38427
0.351667	7717.36	1.38563
0.352066	7718.9	1.38699
0.352466	7720.44	1.38835
0.352865	7721.98	1.3897
0.353264	7723.52	1.39106
0.353663	7725.06	1.39241
0.354062	7726.6	1.39376
0.354461	7728.15	1.39512
0.354861	7729.69	1.39647
0.35526	7731.23	1.39782
0.355659	7732.77	1.39918
0.356058	7734.32	1.40053
0.356457	7735.86	1.40188
0.356856	7737.41	1.40323
0.357256	7738.95	1.40458
0.357655	7740.49	1.40593
0.358054	7742.04	1.40728
0.358453	7743.58	1.40862
0.358852	7745.13	1.40997
0.359251	7746.68	1.41132
0.359651	7748.22	1.41266
0.36005	7749.77	1.41401
0.360449	7751.32	1.41536
0.360848	7752.86	1.4167
0.361247	7754.41	1.41805
0.361646	7755.96	1.41939
0.362046	7757.51	1.42073
0.362445	7759.06	1.42208
0.362844	7760.61	1.42342
0.363243	7762.16	1.42476
0.363642	7763.71	1.4261
0.364041	7765.26	1.42744
0.364441	7766.81	1.42878
0.36484	7768.36	1.43012
0.365239	7769.91	1.43146
0.365638	7771.46	1.4328
